"ID","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","Y"
29194,82,31198,71,0.7059215725,0.9850376082,6083,0.6578396119,1261,34612,6,2.7,0
29195,341,17603,22,0.7449608667,1,292,1,1108,15478,3,3,0
29196,0,249,1,1,0.8333333333,597,0.7166666667,1162,20348,1.3,1.3,0
29197,27,15178,6,0.7714285714,0.9523809524,186,1,753,35000,2,1.3,0
29198,83,31549,85,0.9086955619,0.9928332711,9778,0.9868679431,462,749,4.7,2.7,0
29199,38,40770,24,0.7264307742,0.9770114943,13556,0.9980952381,12,20,12.3,2.3,0
29200,6,2271,4,0.7,0.9833333333,2727,0.8994197292,14241,46407,4.3,5,0
29201,222,55098,106,0.8000703833,0.9966034805,903,0.2264546633,0,0,5.3,2.7,0
29202,59,96488,65,0.7365745345,0.5979424881,5053,0.5835691379,3344,79046,10.7,6.7,0
29203,5,8156,5,0.9073684211,1,8244,1,22,12053,6.3,4.7,0
29204,71,36125,78,0.8054270024,0.9892165481,1428,0.3468655033,0,0,20,7.7,0
29205,95,30599,15,0.7583426236,0.7906478385,2658,0.4334554335,295,15498,5,3.3,0
29206,68,40684,48,0.8051123562,0.9836472809,25833,0.9317656853,586,950,4.3,2,0
29207,178,14748,44,0.7943848006,0.9913475177,13539,0.9303682665,0,0,16.3,3.3,0
29208,0,0,0,0,0,0,0,1395,50001,3,2.3,0
29209,202,45274,42,0.766776028,0.9682355047,6784,0.6633275831,2035,58172,8,5.3,0
29210,125,45882,84,0.7546294359,0.9983416252,3228,0.9284615385,0,0,8.7,3.3,0
29211,188,11851,33,0.7732206695,1,14692,0.9444414382,12,1944,12.3,7.3,0
29212,390,39303,59,0.7275105445,0.9925505206,594,0.6257575758,1486,2409,10,7,0
29213,19,20142,20,0.7562760835,1,7769,0.9546312141,23,12072,7.7,3.7,0
29214,143,46569,84,0.7482792911,0.9461605641,6544,0.9471861472,0,0,19.7,7,0
29215,36,28217,20,0.8397900911,0.8469928487,1358,0.5029009305,115,7922,0.7,0.7,0
29216,355,36473,69,0.842172299,0.9662954429,30803,0.9727993592,22611,36667,12,3.7,0
29217,30,17097,21,0.7421652422,0.7900895401,3390,0.7015818563,2292,55806,7,5,0
29218,76,21471,38,0.7667137082,0.9765592094,3756,0.534126692,167,270,8.3,5.3,0
29219,205,44520,76,0.7867303013,0.9857314978,1769,0.8952380952,851,1380,13.7,6.3,0
29220,323,56919,69,0.7400242111,0.9968253968,2992,1,44,71,15.7,5.3,0
29221,5,13186,11,0.7360963827,0.9611170025,3947,0.5690436923,337,9605,2,2,0
29222,358,26854,67,0.7350549042,1,204,1,0,0,7,3,0
29223,20,12889,4,0.4545454545,0.3636363636,169,0,73,13258,1.7,1,0
29224,109,61158,45,0.797361082,0.7789447135,2736,0.1616627266,729,19558,13.7,7,0
29225,82,41988,67,0.7962218915,0.9936921296,10425,0.9979296066,358,580,12.7,6.7,0
29226,51,3855,12,0.8481725146,0.9432748538,2764,0.7857624831,1636,24028,3,2,0
29227,320,31469,24,0.6830041152,0.9508054086,20878,0.961092671,173,280,7,5.3,0
29228,77,40782,51,0.7961958544,0.9949109415,2214,0.9583333333,0,0,6.3,4.3,0
29229,1369,94065,139,0.7466739047,0.9953021327,847,1,12,20,17.7,7.7,0
29230,47,54478,34,0.6651147099,0.9941520468,1461,0.8703703704,0,0,10.7,3,0
29231,1277,57320,365,0.7480756035,0.998785466,13244,0.9539868039,107,1690,15.3,4.3,0
29232,131,49506,51,0.7314637031,0.9370024046,6967,0.505577342,0,0,10.7,3.3,0
29233,114,13272,23,0.7648809524,0.8598544974,250,0.4166666667,4480,38487,7.7,5.7,0
29234,265,19916,60,0.7921123948,1,12997,0.952663902,71,3547,10.7,4,0
29235,91,28294,47,0.6742994528,1,31,0.0476190476,0,0,16,5,0
29236,47,20645,27,0.7847786811,1,11475,0.9977324263,12,20,10.3,4.3,0
29237,154,61087,94,0.7890725854,0.9922325566,6761,0.6417238422,0,0,18.7,12,0
29238,624,47992,146,0.7265832657,0.9990530303,6139,1,91,22011,19.3,7,0
29239,34,7026,7,0.5872875092,0.7534860803,3122,0.9116809117,375,17232,4,2.7,0
29240,98,14884,13,0.7989736725,0.9040049085,3828,0.959710249,44,15000,0,0,0
29241,90,24780,43,0.678701419,0.9749888917,8633,0.7066377113,0,0,3.7,1.7,0
29242,97,10883,30,0.7505855424,0.9967948718,4057,1,636,24031,7.3,5.3,0
29243,2,5149,2,0.9487179487,0.5213675214,367,0,207,21242,0.7,0.7,0
29244,308,26046,125,0.8382057788,1,1667,0.8332413436,0,0,6,4.7,0
29245,135,30235,57,0.8024491968,0.8931770489,2875,0.6023575715,1516,45686,10,7,0
29246,0,1915,2,0.6,0.9,1739,1,1697,38896,1.7,1.7,0
29247,44,19347,27,0.6633249835,0.9470427582,9158,0.7757629108,0,0,7.3,3.7,0
29248,9,9324,6,0.7111111111,0.8380952381,1536,0.5361111111,909,38120,2.3,2,0
29249,76,36045,40,0.7655458498,0.9971264368,1075,0.6452798663,107,173,6,3.7,0
29250,83,14469,55,0.7863336045,0.966952067,13705,0.9818474304,4,3840,1.3,1.3,0
29251,41,4584,7,0.8696969697,1,658,0.8376623377,466,29111,10.7,3.7,0
29252,21,11085,25,0.6861525705,0.9569661613,29114,0.7134793562,0,0,7,5,0
29253,105,25686,21,0.7282636819,0.979384004,104,0,12,20,3,1.3,0
29254,44,8438,10,0.6205357143,1,1425,0.9833333333,828,28827,3.7,2.7,0
29255,0,814,1,0.6666666667,0.25,30253,0.2414795125,0,0,10.7,3.3,0
29256,21,24562,12,0.7927316852,1,1944,1,155,10902,5,2.3,0
29257,28,16189,31,0.720839455,0.8187134503,5344,0.6715997181,360,7643,3.7,2.3,0
29258,58,11678,8,0.9230769231,1,10371,0.4298537464,478,775,5.3,3,0
29259,0,728,1,0.5222222222,0.8333333333,3044,0.6032966575,331,21638,8,6.3,0
29260,18,8044,6,0.668627451,0.8124509804,6631,0.5908592647,0,0,4.3,2.7,0
29261,21,26270,31,0.7823111573,0.9747422904,7228,0.858894382,968,1569,9.7,2.7,0
29262,192,33137,30,0.6842031687,0.954079942,1572,0.15587245,0,0,9,6.3,0
29263,21,25754,25,0.8637826351,0.9086065574,8642,0.5038212317,0,0,9.7,4.7,0
29264,53,13833,40,0.7518002005,0.9971014493,14336,0.9483577408,0,0,8.3,4,0
29265,26,19755,34,0.7364464011,1,2172,1,259,420,6.7,4.3,0
29266,151,23580,107,0.7026600026,0.9981220657,3133,0.9804079442,0,0,4.7,2.7,0
29267,7,22860,10,0.6583577713,0.3930161833,0,0,0,0,3.3,1.3,0
29268,115,37316,29,0.7079993423,0.9079181568,17431,0.7402453556,148,240,15.7,5.7,0
29269,329,26351,27,0.806182122,0.9974160207,3378,0.8790202573,0,0,9,5.7,0
29270,114,23794,34,0.8975294424,0.9836710261,10317,0.5896836471,0,0,6.3,4.3,0
29271,112,28021,62,0.7952687361,0.9983579639,933,0.4993464052,0,0,4.7,2.3,0
29272,220,26221,91,0.7866097632,0.9902509713,4467,0.6208096142,0,0,4.7,3,0
29273,459,48551,83,0.7980723101,0.9924814012,6914,0.9675005845,12,20,7.3,4.7,0
29274,562,29641,83,0.7643170426,1,2174,1,0,0,13.7,7.7,0
29275,41,12861,19,0.5059458043,0.9759724347,8019,0.7014773263,93,16815,11.3,7.3,0
29276,6,10113,8,0.6999414275,0.6005634117,4406,0.6525139836,6,14213,3,2.3,0
29277,4,13165,8,0.7492591275,0.7904812707,489,0.7857142857,185,17140,2.3,2,0
29278,7,2167,2,0.9444444444,1,800,1,20581,33374,1.3,1,0
29279,193,21318,49,0.7856741209,0.9949494949,92,1,0,0,7,3.7,0
29280,39,31797,40,0.8158917726,0.9446766593,3708,0.7981837607,0,0,4.3,1.7,0
29281,25,22068,22,0.7782895678,1,367,1,0,0,7,5.3,0
29282,15,2632,3,0.6060606061,1,25311,0.9909067159,5,4034,7,2.7,0
29283,23,1706,4,0.8524904215,1,1500,0.8863636364,219,13790,4.7,4,0
29284,7,12609,4,0.6613756614,0.5165343915,100,1,448,31875,1,1,0
29285,70,14088,22,0.6783629731,0.9761904762,10608,0.9013730488,32,9199,10.7,6,0
29286,281,16219,52,0.7386610339,1,8022,0.9848484848,328,22983,10,8,0
29287,88,2050,19,0.5037223494,1,3220,1,319,22795,8.3,4,0
29288,52,40316,62,0.8131470005,0.9862768928,21349,0.9962302839,0,0,15.7,7,0
29289,27,22738,29,0.7853121516,0.8828316611,2236,0.8225287356,0,0,8,2.3,0
29290,236,71927,85,0.7889635782,0.9723527792,4361,0.7325975675,1,5100,12.3,6.3,0
29291,96,19308,23,0.9703703704,0.9962962963,458,0.8333333333,0,0,0.7,0.3,0
29292,7,1045,12,0.8315030946,1,625,0.9957819149,1669,19290,3.7,3.3,0
29293,37,22911,35,0.7016094369,0.9888655462,2400,0.6912491373,25,40,8,7,0
29294,273,29620,108,0.7095775692,0.9991909385,3519,0.975308642,0,0,9.7,2,0
29295,114,12550,26,0.7231698918,1,3892,0.8355068684,22,8334,7,3.7,0
29296,328,50414,132,0.8247697778,1,1947,0.9898989899,345,560,7.7,5.3,0
29297,99,36835,67,0.8810668242,0.9815013725,9422,0.9739819906,814,1320,6.3,4.3,0
29298,96,8974,9,0.5751803752,0.8568542569,0,0,1027,41016,3.7,2.7,0
29299,7,6620,6,0.8488888889,0.9166666667,1644,0.9074074074,2354,25333,2,1,0
29300,188,24348,34,0.7687754235,0.8480211956,8381,0.3955478174,1589,28537,9.3,5.7,0
29301,7,5190,2,0.7571428571,0.8571428571,6796,0.5884787727,74,14388,3.7,1.7,0
29302,114,87991,105,0.7468844033,0.9988888889,8103,0.7736781067,0,0,5.7,5.3,0
29303,21,1409,19,0.890391037,0.9827552028,61,0.9444444444,534,31409,0.7,1,0
29304,77,29418,58,0.7308481234,1,1639,0.9971264368,4632,7512,11.7,4.7,0
29305,21,32028,28,0.7186816104,0.9154520112,7969,0.9370101603,999,1620,8,4,0
29306,89,49964,24,0.7523682087,0.8864109426,994,0.6153846154,12,20,15.3,4.3,0
29307,182,31625,16,0.7447414168,0.9054179342,4906,0.8196040868,2528,27222,8,4.7,0
29308,36,21934,14,0.713021035,1,564,1,1047,98092,16.7,8.7,0
29309,130,57622,132,0.7835652658,0.9967190712,4283,0.9633699634,0,0,10.3,3,0
29310,11,3206,1,0.8888888889,1,539,0.3166666667,768,14696,1,0.7,0
29311,13,10456,20,0.8154421769,0.9931972789,21172,1,130,210,6.3,2,0
29312,10,11167,13,0.6677567413,0.870854848,4814,0.6970319635,0,0,1.3,1,0
29313,727,45030,157,0.8263902816,0.9938196576,3725,0.8356868574,0,0,5.3,3.7,0
29314,98,7519,59,0.682640658,0.940011078,10417,0.9664078176,27,2210,6.3,4,0
29315,9,13350,15,0.7292713462,0.9836065574,5669,1,0,0,3,2.7,0
29316,0,266,1,0.5,0.6111111111,3111,0.5433455433,1454,26407,1.3,1.7,0
29317,38,26490,17,0.7610289186,0.7785300036,45675,0.7830746172,93,150,16,10.3,0
29318,2,2682,2,0.6536796537,1,1414,0.8897435897,2808,52500,4.7,3,0
29319,5,993,3,0.3333333333,1,192,1,653,30016,2.3,2,0
29320,82,35619,42,0.7961967837,1,11772,1,0,0,6,3.7,0
29321,23,35470,49,0.7542052493,0.7920564518,16989,0.7602608638,0,0,3,2,0
29322,161,65382,54,0.7457676298,0.8308241931,20028,0.5584702917,762,10653,18,6.7,0
29323,108,21717,20,0.7677284917,0.924994564,1222,0.9416666667,2295,3722,3,2.7,0
29324,248,38017,276,0.7433595083,0.9970653923,12973,0.9676833696,43,70,13.7,7,0
29325,349,30796,24,0.7323532123,1,339,1,25,40,10.3,3.3,0
29326,20,43829,27,0.8125327348,0.9237934905,5036,0.9187713744,0,0,3.3,2.7,0
29327,45,14924,15,0.7587719298,0.9641812865,4417,0.5059298104,12,20,2.7,2.3,0
29328,8,25964,5,0.6738095238,0.880952381,2031,0.8279727096,0,0,2.3,1.7,0
29329,4,12212,7,0.7000316756,0.4207317073,1214,0.4102564103,5286,98579,2.7,2,0
29330,119,23566,64,0.659554497,0.9898841355,11964,0.95464871,18,4147,12,10.3,0
29331,796,70977,138,0.8183775445,0.999238965,12653,1,175,33158,20.3,13.3,0
29332,59,19558,15,0.6514285714,0.9035714286,15253,0.8509600837,0,0,7,4,0
29333,34,28831,29,0.7686249285,0.9591147322,14064,0.9968102073,18,5207,3.3,2.7,0
29334,1,2206,3,0.7744107744,0.9326599327,1897,0.8510628423,297,28043,4.7,2,0
29335,6,37323,26,0.6767626709,0.0290717997,19739,0.0990206412,1233,2000,8.3,3,0
29336,192,13890,65,0.7406233599,0.9723275741,2033,0.9513068385,365,9079,3,2.7,0
29337,106,35286,25,0.6673585674,0.9631257631,18136,0.8389459903,160,260,8,3.7,0
29338,91,26566,70,0.6608522746,0.9968229735,3992,0.9610313663,113,183,13,8,0
29339,19,29039,35,0.5974072623,1,289,0.8333333333,0,0,3.3,2,0
29340,3,7285,6,0.6173262032,0.8779322638,7914,0.7364987705,977,39017,4,3.3,0
29341,69,11150,36,0.8497993874,1,1872,0.2550292844,136,15540,5.3,2.7,0
29342,92,20019,28,0.8615612648,0.9779710145,15729,0.8935590764,0,0,11.7,4.3,0
29343,143,71328,108,0.5791705198,0.6302890999,18092,0.9881520234,364,590,5.3,2,0
29344,31,12905,16,0.6577651515,1,881,1,0,0,5,2,0
29345,344,40380,76,0.7736899942,1,4739,1,0,0,12.3,5.3,0
29346,10,10470,4,0.8531194296,1,4717,0.9958333333,224,14102,8,8.7,0
29347,313,21681,40,0.7054413109,0.9806921829,2667,0.9824561404,266,12600,9.7,5.3,0
29348,490,30145,62,0.7041773777,0.9976359338,4814,0.9306249992,116,7158,9.7,6.3,0
29349,13,2868,7,0.7424242424,1,2011,0.7820512821,5514,44315,3.7,2.3,0
29350,14,23512,23,0.744047619,0.6755952381,3759,0.6471068333,0,0,8.7,3.7,0
29351,27,14664,12,0.8597857838,0.9320025966,4847,0.4585295849,292,18488,4.3,3.3,0
29352,30,10534,23,0.725521578,0.9941520468,11451,0.9533528212,0,0,9.7,3,0
29353,47,54212,33,0.6800865801,1,20156,0.9826839827,0,0,17.7,11.7,0
29354,27,26322,60,0.7142150247,1,18298,0.9940524941,0,0,16.7,6.3,0
29355,146,26307,82,0.738200349,0.9896269369,2142,0.9444444444,414,10227,9,6.3,0
29356,25,29795,17,0.7391155931,0.9339535126,1175,0.8571428571,0,0,5,2.3,0
29357,21,41407,17,0.7204342273,1,10303,0.9980732177,4931,7996,13.7,7.3,0
29358,13,13588,12,0.581710743,0.9954954955,1536,0.7871396896,25,40,1.3,1.3,0
29359,681,47203,132,0.7508068045,0.9982964225,329,1,6,10,10,5.3,0
29360,349,21779,73,0.7570017084,0.9861953679,4122,0.8755779739,0,0,6,3.7,0
29361,102,28809,42,0.6933077203,1,2100,0.5778700628,7,1671,9.3,5,0
29362,31,29643,27,0.7705904994,0.9839835533,6003,0.8108437101,278,12326,3,2.7,0
29363,85,27087,63,0.7977836839,0.9678707729,20533,0.929743981,0,0,5.3,3.7,0
29364,102,53808,33,0.7183294582,0.5107673803,12264,0.9203412328,0,0,1.3,1.3,0
29365,53,31559,26,0.7250589832,0.979809221,539,0.9333333333,37,60,4,1.3,0
29366,26,10290,19,0.6576155242,0.8697007771,14628,0.8274471272,0,0,4.3,2,0
29367,12,6604,4,0.7549019608,0.8995098039,4600,0.5090270621,865,24342,4.7,3.3,0
29368,43,11004,30,0.7778867102,1,21591,0.9989405834,502,48373,19.3,11,0
29369,70,18231,8,0.6990207373,0.9059139785,4211,0.5360607086,939,26044,8.7,4,0
29370,269,47621,40,0.8629658385,0.9474520045,6092,0.964661215,0,0,12,5.3,0
29371,256,24805,52,0.8259197114,0.9839149824,7700,0.9723911407,1,1833,7,3,0
29372,594,66908,94,0.8460639011,0.9980787704,2900,0.617049617,0,0,10,2.3,0
29373,23,4733,6,0.7085326954,1,1117,0.7948717949,557,11102,2.7,2,0
29374,241,56869,115,0.7817207858,0.9925872239,4942,0.8578847421,3,5589,12,8.7,0
29375,231,51093,174,0.8488442164,0.9952229738,1028,0.6936507937,49,80,6,3.3,0
29376,2,1709,2,0.8425925926,0.4481481481,8040,0.0476948052,461,22091,4.3,2.7,0
29377,134,22656,24,0.7846259711,1,7164,0.9974554707,0,0,6.7,2.3,0
29378,498,12458,20,0.7997761817,1,13967,1,307,5868,11.3,3.7,0
29379,70,28700,49,0.6789485025,0.983027327,1119,1,2542,29242,4,3.3,0
29380,191,40730,209,0.822276166,0.997961264,2928,0.9047619048,0,0,5.3,4,0
29381,269,19359,48,0.8197272782,0.9709970265,20344,0.9040710016,15,25,14.7,8.3,0
29382,19,23115,10,0.8447871573,0.6263528139,1664,0.8283950617,2392,44445,2.3,2,0
29383,895,14175,38,0.6586926141,0.9876141864,6528,0.7126323129,432,17596,10.3,4,0
29384,150,17151,85,0.7961314245,1,1503,1,0,0,6.7,1.7,0
29385,56,73625,60,0.691253635,0.6913718723,3950,0.7336507937,0,0,5.3,2,0
29386,30,17839,10,0.7171428571,0.9657142857,458,0.7142857143,0,0,0.7,0.3,0
29387,194,24826,57,0.6944751019,0.9717736557,6533,0.6184354912,59,95,8.3,2.7,0
29388,215,44785,67,0.740770706,0.9719740319,29365,0.9508947532,674,1093,11,6.7,0
29389,140,35543,40,0.7839979737,0.9973333333,531,1,62,100,16,3,0
29390,48,11531,16,0.8934858388,0.915751634,4533,0.4487648167,1447,25967,3.3,2,0
29391,499,77999,163,0.7468100129,0.9655843504,20611,0.9401874069,0,0,29,12.7,0
29392,3,2873,15,0.6621203855,1,19942,0.7472475735,16,6057,12.7,5.3,0
29393,33,17848,30,0.7721939543,0.9669247022,5117,0.9158465593,1011,10557,2.7,2.3,0
29394,41,10496,10,0.8201550388,0.9666666667,1794,0.9761904762,1358,18333,1.3,1,0
29395,9,14773,33,0.6842214726,0.9892473118,34948,0.948058472,0,0,16.3,3.3,0
29396,29,17723,9,0.6081927792,0.8095068753,2281,0.8944444444,341,553,7.7,2,0
29397,126,16630,25,0.6014764765,0.8648079898,6669,0.7711322868,0,0,8.3,5,0
29398,246,29759,41,0.7773686978,1,12514,0.9874861188,0,0,9.7,4.7,0
29399,9,10279,10,0.8385298564,0.8616780045,989,0.5476190476,1926,65245,8.7,7,0
29400,0,1138,1,1,0.6666666667,0,0,2631,26525,1,0.7,0
29401,117,67519,53,0.7344537034,0.8176214928,8611,0.3362130479,0,0,12.3,5,0
29402,163,135167,85,0.8351188206,0.6643741737,27956,0.7243690419,0,0,20,9,0
29403,203,19603,27,0.7075600636,1,4276,1,23,6308,8.7,4,0
29404,6,7811,5,0.8566666667,0.7388888889,250,0.75,293,10869,0.7,0.7,0
29405,21,18396,11,0.8047251688,0.6468751435,8594,0.6010013493,0,0,4.7,2.3,0
29406,1109,153374,98,0.7091152397,0.9975308642,27475,0.9689588856,0,0,12,3.7,0
29407,29,24200,16,0.6751782531,0.9017528223,3489,0.4837017389,0,0,8.3,1.3,0
29408,53,42286,54,0.622062381,0.4509662043,14658,0.3023725885,0,0,13.3,6.7,0
29409,3,11017,9,0.8154749496,0.9444444444,9619,0.9635802469,4369,111821,9,6.7,0
29410,80,25929,40,0.6677543364,0.9864155802,12803,0.8631686359,0,0,17.7,15,0
29411,0,300,1,1,1,283,0.8888888889,683,24330,4.7,2.3,0
29412,72,15414,10,0.7552910053,0.9391534392,1611,0.3198190045,0,0,5.3,3.7,0
29413,4,1586,3,0.6018518519,1,4925,0.9987080103,380,30237,13,6.7,0
29414,53,38782,31,0.7802004334,0.8085123992,5636,0.4937304075,0,0,11.7,5.7,0
29415,13,11504,4,0.4262820513,0.7959401709,367,0.962962963,7207,77785,2.7,1.3,0
29416,2,5402,5,0.626984127,1,8058,0.791850907,2141,18556,4.3,2.3,0
29417,12,13264,16,0.8199893674,1,367,1,295,24952,9,5.7,0
29418,55,14115,22,0.7780475409,0.9961685824,12300,0.9559287235,0,0,4.3,3,0
29419,143,28889,47,0.7733739837,0.9967948718,15892,0.9930167598,1392,2258,9.3,4.7,0
29420,10,36992,26,0.6812636166,0.9071350763,1992,0.5053467001,7888,12791,8.3,1.7,0
29421,69,42370,96,0.7453197376,1,23453,0.999500998,99,160,15,5,0
29422,159,10548,36,0.7167033671,0.9329590987,5250,0.6978288633,1452,32544,5.7,2.7,0
29423,72,26919,37,0.6058232379,1,1306,1,12,20,10.3,4.3,0
29424,74,26133,74,0.8819161289,0.9638634472,15858,0.9406378097,1129,18861,7,4.3,0
29425,57,16443,15,0.5721500722,0.9761904762,3156,0.6314355934,0,0,6.3,3.3,0
29426,4,4110,6,0.5733333333,0.9722222222,29042,0.9802142399,0,0,9.7,1.7,0
29427,195,19395,42,0.8494553377,0.9936092956,2100,0.6379310345,0,0,8.7,4.7,0
29428,39,11173,16,0.9220389805,0.9610194903,4546,1,0,0,3,1.7,0
29429,96,27962,41,0.8429973782,0.9821352357,2331,0.6531233999,5246,8507,1.7,1.3,0
29430,48,18491,18,0.9072164948,0.849871134,4217,0.4134453782,81,24055,5.7,3.3,0
29431,26,14374,42,0.7759365268,0.9384543543,3186,0.9080357143,0,0,1.7,1.3,0
29432,780,27312,62,0.7228602469,0.9938075115,1367,0.4513368984,4,11828,8.7,4.3,0
29433,27,676,5,0.7816091954,1,258,1,2058,41621,5.7,3,0
29434,27,16108,8,0.6769360269,1,3703,0.9874213836,2061,44822,3,3,0
29435,52,17872,26,0.7198661312,0.7667838019,7669,0.4616379997,0,0,13.7,6,0
29436,3,10868,7,0.6942628903,0.8413217139,7383,0.5363862541,16958,27500,8.7,5.3,0
29437,67,29981,29,0.6652130232,0.9278023756,12831,0.5927480816,2,9068,10.7,7.3,0
29438,4,3353,3,0.7478070175,0.923245614,1375,0.7857142857,2258,27404,2.7,2.7,0
29439,545,99193,263,0.8342540009,0.9795801218,13633,0.9066049766,1,0,6.7,5.7,0
29440,17,34320,19,0.8202137375,0.7176935782,4456,0.5899159664,612,993,3.3,1.3,0
29441,247,23239,33,0.7218112776,0.991625052,19826,0.9933617673,47,17902,13.3,4.3,0
29442,51,53126,45,0.8103447617,0.9919286233,9625,0.8482587701,0,0,10,5,0
29443,73,14777,18,0.8816773504,0.9748931624,12044,0.5770829887,1,6227,13.7,2.7,0
29444,38,3004,4,0.4488215488,0.9696969697,2186,0.6283559578,3423,35726,3.7,2.3,0
29445,35,52933,52,0.8520275682,0.7094579987,17750,0.5301922431,124,201,20.3,12.3,0
29446,20,22442,32,0.6923208273,1,3581,0.9615384615,0,0,6.7,3,0
29447,2,3934,2,0.8611111111,0.35,0,0,561,33004,1.7,1.3,0
29448,106,19240,49,0.8303988502,0.9889807163,2394,0.9453734671,0,0,9,6.3,0
29449,27,14591,23,0.700617284,1,1308,1,1672,23279,4.3,3.3,0
29450,23,21945,16,0.7319574734,0.841369606,4010,0.9606060606,86,140,3.7,2.7,0
29451,6,22548,29,0.7193320695,0.4464548519,7417,0.2404866564,0,0,4.7,3.7,0
29452,252,116552,140,0.7297039618,0.9992025518,1217,0.9833333333,99,23347,27.7,19,0
29453,36,26486,28,0.7877216327,0.9198470196,8790,0.6963869464,0,0,9.7,4,0
29454,172,46643,62,0.6946624804,0.9793534508,5042,0.901909564,4825,7824,16.7,8,0
29455,7,6805,6,0.7587719298,1,16803,0.9518700813,868,23422,6.3,3,0
29456,56,4220,9,0.7290965208,1,4995,1,68,7854,7.7,3.7,0
29457,1,1203,1,0.8333333333,1,183,0,1635,28518,1.3,1,0
29458,332,48105,106,0.7938002414,0.9982467281,11792,0.9889578128,0,0,14,10.3,0
29459,8,15915,25,0.7221934555,0.7883071789,1444,0.7301587302,12,20,6.3,2.3,0
29460,260,13653,10,0.8238095238,1,2297,1,0,0,2.3,1.3,0
29461,36,24752,6,0.4948717949,0.7053613054,1319,0.4583333333,412,17996,3.3,2.7,0
29462,48,24298,48,0.738704164,0.969917734,381,0.8888888889,0,0,6,1.3,0
29463,20,8989,7,0.8695652174,0.4937600644,4408,0.7526633987,709,28032,4,3,0
29464,20,27629,19,0.6759353791,1,436,1,0,0,8.3,3,0
29465,637,52072,80,0.7308278797,1,5236,0.9861111111,12,4120,17.3,7.3,0
29466,14,37240,48,0.6745938069,1,5019,1,0,0,6,2.7,0
29467,16,21026,18,0.6195247405,0.9274891775,822,1,0,0,2,1.7,0
29468,20,36257,24,0.6837583149,0.9764412417,24194,1,179,290,4,3,0
29469,11,7596,9,0.7540355677,0.8190834473,4400,0.8421266766,0,0,2.3,2.3,0
29470,96,17418,65,0.7722028239,0.9654473303,1878,0.7092391304,307,11109,3.7,2.7,0
29471,0,2300,1,0.6666666667,0.3611111111,1167,0.5303030303,618,50192,3.3,3.3,0
29472,201,82643,146,0.7680504903,1,1075,1,47,76,12.7,11,0
29473,56,21697,23,0.7442887291,0.8265105415,138,1,0,0,5,2,0
29474,0,1888,1,0.625,1,2698,1,681,20873,2,0.7,0
29475,73,23822,57,0.7830939608,1,3300,1,2334,21059,6.3,3,0
29476,114,13793,10,0.723366387,1,675,1,271,440,5,4,0
29477,12,30860,20,0.8932186235,0.9492963177,11203,0.7057989345,10,2460,5.7,3.3,0
29478,224,37051,31,0.8840030742,0.7781895037,2364,0.2834537324,0,0,7,2.3,0
29479,5,10670,5,0.706959707,0.7344322344,3375,0.6715970202,907,26215,3.7,2.3,0
29480,126,20564,52,0.8264280517,1,2094,0.5289855072,0,0,6.3,3.7,0
29481,70,23703,17,0.8005244563,0.5782566952,6669,0.9321168828,0,0,6.7,2.3,0
29482,7,3507,2,0.8214285714,0.869047619,2111,0.4233870968,1893,43452,2,1,0
29483,16,39797,20,0.7792731462,0.5308150631,1083,0.0526315789,197,320,6.3,3.7,0
29484,2,3978,3,0.8085470085,1,21189,0.9941107185,0,0,6.3,2.3,0
29485,132,4135,9,0.8444444444,1,1872,0.8536398467,1586,21593,2.7,2,0
29486,70,29991,22,0.7896692679,0.9948717949,0,0,0,0,2.3,1,0
29487,65,45134,47,0.8011053274,0.9915662171,11090,0.9890921409,1816,111216,7.3,5.3,0
29488,250,72363,115,0.8465439555,0.8132825232,6842,0.5825680779,37,60,6,3,0
29489,22,46108,26,0.741315198,0.8449604967,6461,0.5900011349,0,0,4.3,1.3,0
29490,127,43176,66,0.8584294138,0.9108294506,25644,0.3749447084,23,5399,16.7,10,0
29491,28,8367,16,0.773596924,1,1567,0.9803921569,685,42287,11,5,0
29492,160,22875,27,0.7797841204,0.9357978661,6175,0.9068121693,12,20,6,4.3,0
29493,1,2269,1,0.5833333333,0.8333333333,192,1,122,20667,1.3,0.7,0
